source_file,page,line_index,text,ocr_confidence,bbox_json,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,17,3:55PM-InotifiedDaveGilchristthatthecutoffforpiledrivingis5:01PMtoday.Thistimeissetin the,0.977424,"[[83.0,393.0],[1158.0,398.0],[1158.0,424.0],[83.0,419.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,18,contract as30minutesbeforesunset.,0.977719,"[[83.0,427.0],[457.0,428.0],[457.0,454.0],[83.0,453.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,19,4:15PM -Starting up the Saximeter and seem tobe getting a error message.Take to Bert Miner of Robert,0.952186,"[[83.0,492.0],[1155.0,496.0],[1154.0,526.0],[83.0,522.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,20,MinerDynamicTestingIncand he doesnot knowwhat theissue is.Remove the battery andSaximeter seems,0.960756,"[[82.0,526.0],[1196.0,530.0],[1196.0,559.0],[82.0,555.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,21,to reset and is working.,0.985043,"[[81.0,556.0],[321.0,561.0],[320.0,591.0],[80.0,586.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,22,4:30PM-American Constructionhashammerinplaceandis testingthebubblecurtain.Bubblecurtainis at,0.973731,"[[83.0,626.0],[1179.0,630.0],[1179.0,656.0],[83.0,652.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,23,700CFMfor tworings and theother3rings arebetween620and680CFM.ToddNelsoninformedMark,0.981288,"[[82.0,658.0],[1151.0,661.0],[1150.0,690.0],[82.0,687.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,24,Degenhart of the issue andwas notified he would contact thebridge group of the issue but to continue with,0.948968,"[[82.0,692.0],[1155.0,695.0],[1155.0,725.0],[82.0,722.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,25,driving the pile.,0.979334,"[[83.0,725.0],[245.0,727.0],[245.0,757.0],[83.0,754.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,26,4:40PM-Michael Zenthoeferof Parimetrixgave theall clear tobeginpile driving.American construction,0.968355,"[[82.0,790.0],[1161.0,796.0],[1160.0,825.0],[82.0,819.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,27,begin drivingpile.I am using theSaximeter to record data but after thefirst foot of driving I hit the AVG button,0.955672,"[[83.0,825.0],[1215.0,827.0],[1215.0,857.0],[83.0,855.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,28,torecord data and theinstrumentresets.I get theSaximeterbackto therecordingmenu andbeginagainbut it,0.958633,"[[82.0,857.0],[1187.0,862.0],[1187.0,890.0],[82.0,885.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,29,resets every timeI try to record the data.Blow counts are beingrecorded manually andBertMinor will give,0.953395,"[[82.0,890.0],[1169.0,894.0],[1169.0,924.0],[82.0,920.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,30,strokes countfrom his data collected.,0.947559,"[[84.0,926.0],[459.0,925.0],[459.0,951.0],[84.0,952.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,31,4:55PM-AmericanConstructionhasfinisheddriving pileA-1(inA-3position)to afinal depth of71 ft.Crew,0.966207,"[[82.0,990.0],[1203.0,995.0],[1203.0,1023.0],[82.0,1018.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,32,isremovinghammerandbubblecurtain.,0.992645,"[[84.0,1026.0],[489.0,1026.0],[489.0,1052.0],[84.0,1052.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,33,5:45PM-Inspector'sarebeingreturnedtoshore.,0.977787,"[[92.0,1093.0],[591.0,1093.0],[591.0,1119.0],[92.0,1119.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,34,"Contractor'sworkforce,equipment and materials can be found on Todd Nelson’s IDR.",0.946984,"[[84.0,1189.0],[951.0,1192.0],[951.0,1222.0],[84.0,1219.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,35,Photos of today's events found at - G:CRC\CRC Workpaper Files\0.0 WSDOT - ODOT\C-8078 - Temporary,0.948395,"[[83.0,1254.0],[1184.0,1259.0],[1184.0,1291.0],[83.0,1286.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,36,TestPile\Photos\2011_02_11,0.961068,"[[85.0,1292.0],[381.0,1292.0],[381.0,1318.0],[85.0,1318.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,37,Daniel Teran,0.968988,"[[529.0,1512.0],[667.0,1512.0],[667.0,1542.0],[529.0,1542.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,38,DOTForm422-004AEF,0.992584,"[[84.0,1525.0],[270.0,1528.0],[270.0,1552.0],[84.0,1549.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,39,Revised07/2008,0.996193,"[[125.0,1551.0],[253.0,1551.0],[253.0,1571.0],[125.0,1571.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-2.pdf,4,40,Inspector,0.987217,"[[524.0,1545.0],[609.0,1545.0],[609.0,1572.0],[524.0,1572.0]]",real,True,sha256:cf5e4904d8d3d8a6d86618e62d26fb1d5f6c59e4436c92ac472f7285e1703d80,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,1,Washington State,0.970102,"[[152.0,65.0],[367.0,65.0],[367.0,91.0],[152.0,91.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,2,Inspector's Daily Report,0.998947,"[[768.0,79.0],[1203.0,81.0],[1203.0,118.0],[768.0,116.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,3,Department of Transportation,0.978493,"[[153.0,89.0],[515.0,88.0],[515.0,115.0],[153.0,116.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,4,IDR Sheet,0.949458,"[[73.0,143.0],[165.0,143.0],[165.0,167.0],[73.0,167.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,5,1,0.999163,"[[241.0,143.0],[258.0,141.0],[262.0,164.0],[245.0,166.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,6,of,0.990259,"[[329.0,141.0],[354.0,141.0],[354.0,168.0],[329.0,168.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,7,3,0.9924,"[[422.0,143.0],[438.0,143.0],[438.0,167.0],[422.0,167.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,8,Sheets,0.99926,"[[504.0,140.0],[569.0,142.0],[568.0,167.0],[503.0,164.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,9,Contract,0.998466,"[[73.0,170.0],[142.0,170.0],[142.0,190.0],[73.0,190.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,10,SRNos.,0.961681,"[[305.0,167.0],[376.0,170.0],[375.0,191.0],[305.0,188.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,11,Day,0.999316,"[[717.0,166.0],[756.0,173.0],[752.0,196.0],[713.0,189.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,12,Date,0.998351,"[[960.0,167.0],[1008.0,170.0],[1007.0,192.0],[959.0,189.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,13,C-8078,0.999581,"[[85.0,192.0],[153.0,192.0],[153.0,216.0],[85.0,216.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,14,I-5,0.968158,"[[340.0,191.0],[373.0,191.0],[373.0,215.0],[340.0,215.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,15,Friday,0.999369,"[[809.0,187.0],[871.0,191.0],[869.0,219.0],[807.0,215.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,16,02-11-2011,0.999885,"[[1042.0,191.0],[1143.0,191.0],[1143.0,214.0],[1042.0,214.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,17,Weather(See Instructions),0.974937,"[[72.0,216.0],[260.0,219.0],[260.0,240.0],[72.0,237.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,18,AM,0.997551,"[[227.0,236.0],[269.0,236.0],[269.0,262.0],[227.0,262.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,19,COOL,0.998386,"[[301.0,235.0],[360.0,235.0],[360.0,256.0],[301.0,256.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,20,OCST,0.999474,"[[387.0,234.0],[446.0,234.0],[446.0,258.0],[387.0,258.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,21,PM,0.997661,"[[697.0,234.0],[742.0,234.0],[742.0,261.0],[697.0,261.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,22,COOL,0.998698,"[[776.0,235.0],[836.0,235.0],[836.0,256.0],[776.0,256.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,23,OCST,0.999474,"[[862.0,234.0],[921.0,234.0],[921.0,258.0],[862.0,258.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,24,Prime Contractor,0.982672,"[[72.0,262.0],[203.0,265.0],[203.0,285.0],[72.0,281.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,25,Representative/Title,0.970689,"[[599.0,264.0],[759.0,264.0],[759.0,284.0],[599.0,284.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,26,"A.American Construction Company, INC.",0.993093,"[[71.0,286.0],[439.0,285.0],[439.0,311.0],[71.0,312.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,27,VernonUy/Superintendent,0.998559,"[[607.0,287.0],[836.0,288.0],[836.0,311.0],[607.0,310.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,28,Subcontractor or Lower Tier Sub,0.970885,"[[75.0,315.0],[372.0,315.0],[372.0,338.0],[75.0,338.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,29,Appr'd,0.967734,"[[448.0,313.0],[517.0,313.0],[517.0,341.0],[448.0,341.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,30,DBE,0.998807,"[[560.0,312.0],[607.0,312.0],[607.0,337.0],[560.0,337.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,31,Representative/Title,0.997,"[[824.0,314.0],[1015.0,314.0],[1015.0,337.0],[824.0,337.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,32,B.,0.976554,"[[70.0,341.0],[93.0,341.0],[93.0,364.0],[70.0,364.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,33,C.,0.989382,"[[69.0,369.0],[91.0,369.0],[91.0,393.0],[69.0,393.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,34,D.,0.995153,"[[68.0,397.0],[91.0,397.0],[91.0,418.0],[68.0,418.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,35,E.,0.869717,"[[69.0,425.0],[91.0,425.0],[91.0,446.0],[69.0,446.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,36,WorkActivitySummary,0.997796,"[[68.0,450.0],[305.0,450.0],[305.0,473.0],[68.0,473.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,37,Pay NoteMade Today?,0.955982,"[[809.0,452.0],[998.0,454.0],[998.0,477.0],[809.0,475.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,38,Description and Location,0.983741,"[[70.0,472.0],[260.0,473.0],[260.0,496.0],[70.0,495.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,39, No - Work not complete. Will complete,0.980711,"[[817.0,476.0],[1175.0,477.0],[1175.0,501.0],[817.0,500.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,40,"A.Mobe to site A in Oregon. Install 24"" test pile A-1 at location A-3. Install unconfined",0.97093,"[[79.0,497.0],[760.0,496.0],[760.0,519.0],[79.0,520.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,41,Paynote on completion or at estimte cutoff.,0.996493,"[[817.0,498.0],[1173.0,498.0],[1173.0,521.0],[817.0,521.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,42,bubble curtain on pile A-1.Perform structure survey on test pile A-1.Perform dynamic pile,0.989372,"[[79.0,522.0],[779.0,523.0],[779.0,545.0],[79.0,544.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,43, No - LS Item. Work is not completed.,0.945844,"[[818.0,522.0],[1156.0,522.0],[1156.0,544.0],[818.0,544.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,44,testing on pile A-1.,0.993435,"[[80.0,548.0],[228.0,548.0],[228.0,571.0],[80.0,571.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,45,Will complete paynote on completion or,0.985571,"[[815.0,541.0],[1147.0,542.0],[1146.0,568.0],[815.0,567.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,46,percentage atestimatecutoff.,0.984337,"[[815.0,566.0],[1064.0,564.0],[1064.0,585.0],[815.0,587.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,47,"NOTE: Any “No"" below will be explained in Diary.",0.962669,"[[810.0,584.0],[1176.0,586.0],[1176.0,609.0],[810.0,607.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,48,Required Backup SamplesTaken,0.965464,"[[812.0,608.0],[1080.0,608.0],[1080.0,628.0],[812.0,628.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,49,Matls Documentation Approved,0.969626,"[[810.0,630.0],[1069.0,630.0],[1069.0,655.0],[810.0,655.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,50,"Item,Description,andLocationofWork(NoTE:Any""NO""istobeexplainedinDiary)",0.965487,"[[63.0,658.0],[805.0,659.0],[805.0,682.0],[63.0,681.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,51,MatlsSourceApproved,0.992992,"[[808.0,658.0],[1003.0,657.0],[1003.0,680.0],[808.0,681.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,52,ItemNo.,0.94507,"[[68.0,684.0],[140.0,684.0],[140.0,705.0],[68.0,705.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,53,ContractItemDescription,0.996601,"[[248.0,684.0],[453.0,684.0],[453.0,704.0],[248.0,704.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,54,Location,0.942714,"[[721.0,683.0],[795.0,685.0],[794.0,705.0],[720.0,703.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,55,Y/N,0.911746,"[[969.0,686.0],[1002.0,686.0],[1002.0,707.0],[969.0,707.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
raw/wsdot/C8078/idrs/IDR-2011-02-11-TN.pdf,1,56,Y/N,0.908416,"[[1033.0,685.0],[1067.0,685.0],[1067.0,708.0],[1033.0,708.0]]",real,True,sha256:8ebb0dbf1665e761384ace40e33b7e8c6b920e7bf093f382a616c8c1aa0dfe8d,machine_ocr,machine_extracted_unverified
