record_id,source_row,accident_type,factor_path,factor_name,span_index,span_text,keywords_json,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
134371.015,90,caught-in/between,consequences,consequences,1,admitted for treatment of four crushed and fractured fingers on his left hand,"[""four crushed and fractured fingers on his left hand""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134371.015,90,caught-in/between,consequences/affected_body_part,affected_body_part,1,fingers on his left hand,"[""fingers on his left hand""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
137283.015,91,caught-in/between,working_circumstances,working_circumstances,1,Employee #1 was operating a salt spreading machine,"[""operating a salt spreading machine""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
137283.015,91,caught-in/between,object_involved,object_involved,1,blade,"[""blade""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
137283.015,91,caught-in/between,equipment_factors,equipment_factors,1,machine's screw auger jammed,"[""machine's screw auger"", ""jammed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
137283.015,91,caught-in/between,equipment_factors/work_equipment_condition,work_equipment_condition,1,machine's screw auger jammed,"[""machine's screw auger"", ""jammed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
137283.015,91,caught-in/between,consequences,consequences,1,admitted for treatment of the amputation,"[""amputation""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,working_circumstances,working_circumstances,1,Employee #1 was working from a stepladder and doing paint touchup to the third floor stairway wall at a multifamily residential building,"[""working from a stepladder"", ""doing paint touchup to the third floor stairway wall"", ""multifamily residential building""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,object_involved,object_involved,1,stepladder,"[""stepladder""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,equipment_factors,equipment_factors,1,"temporary railings had been removed, and the iron railing contractor had not yet arrived to install permanent railings","[""temporary railings had been removed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,equipment_factors,equipment_factors,2,stepladder had been improperly placed upside down on a step of the stairway rather than in the correct upright position,"[""stepladder"", ""improperly placed upside down"", ""step of the stairway""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,equipment_factors/protective_equipment_condition,protective_equipment_condition,1,temporary railings had been removed,"[""temporary railings had been removed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,equipment_factors/work_equipment_condition,work_equipment_condition,1,stepladder had been improperly placed upside down on a step of the stairway,"[""stepladder"", ""improperly placed upside down"", ""step of the stairway""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,consequences,consequences,1,"He required treatment for a fractured skull with multiple skull lacerations, and fractures to his right arm and multiple ribs","[""fractured skull"", ""multiple skull lacerations"", ""fractures to his right arm and multiple ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,consequences/affected_body_part,affected_body_part,1,skull,"[""skull""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,consequences/affected_body_part,affected_body_part,2,right arm,"[""right arm""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
134541.015,92,fall,consequences/affected_body_part,affected_body_part,3,ribs,"[""ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,working_circumstances,working_circumstances,1,"Employee #1, employed by an electrical contractor, was installing two LED light fixtures from the ceiling of an auto service shop","[""employed by an electrical contractor"", ""installing two LED light fixtures from the ceiling of an auto service shop""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,object_involved,object_involved,1,bucket,"[""bucket""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,behavioral_factors,behavioral_factors,1,employee was not using any form of fall protection,"[""not using any form of fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,was not using any form of fall protection,"[""not using any form of fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,consequences,consequences,1,"admitted for treatment of an open fracture of the left thighbone with an extreme rotation at the knee, and a severe laceration to the top of his head","[""open fracture of the left thighbone"", ""extreme rotation at the knee"", ""severe laceration to the top of his head""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,consequences/affected_body_part,affected_body_part,1,left thighbone,"[""left thighbone""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,consequences/affected_body_part,affected_body_part,2,knee,"[""knee""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135830.015,93,fall,consequences/affected_body_part,affected_body_part,3,head,"[""head""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,working_circumstances,working_circumstances,1,Employee #1 and a coworker were performing demolition work at a three-story university building. Employee #1 was on the ground level at the end of a chute. He was using a Bobcat T650 Track Loader to collect the material being dropped down the chute and place the material in a container,"[""performing demolition work at a three-story university building"", ""on the ground level at the end of a chute"", ""using a Bobcat T650 Track Loader"", ""collect the material being dropped down the chute""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,object_involved,object_involved,1,concrete block,"[""concrete block""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,managerial_factors,managerial_factors,1,no one was directing operations at the chute discharge,"[""no one was directing operations"", ""chute discharge""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,managerial_factors/failure_of_hazard_management,failure_of_hazard_management,1,no one was directing operations at the chute discharge,"[""no one was directing operations"", ""chute discharge""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,equipment_factors,equipment_factors,1,discharge end of the chute had not been equipped with a substantial gate,"[""discharge end of the chute"", ""not been equipped with a substantial gate""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,equipment_factors/work_equipment_condition,work_equipment_condition,1,discharge end of the chute had not been equipped with a substantial gate,"[""discharge end of the chute"", ""not been equipped with a substantial gate""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,consequences,consequences,1,"admitted for treatment of a leg fracture, lacerations, and contusions","[""leg fracture"", ""lacerations"", ""contusions""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136005.015,94,struck-by,consequences/affected_body_part,affected_body_part,1,leg,"[""leg""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132686.015,95,caught-in/between,working_circumstances,working_circumstances,1,"Employee #1, employed by a power line construction company, was working from the personnel basket of a crane and erecting a steel transmission structure","[""employed by a power line construction company"", ""working from the personnel basket of a crane"", ""erecting a steel transmission structure""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132686.015,95,caught-in/between,object_involved,object_involved,1,structure,"[""structure""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132686.015,95,caught-in/between,equipment_factors,equipment_factors,1,basket's hydraulic controls malfunctioned,"[""basket's hydraulic controls malfunctioned""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132686.015,95,caught-in/between,equipment_factors/work_equipment_condition,work_equipment_condition,1,basket's hydraulic controls malfunctioned,"[""basket's hydraulic controls malfunctioned""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132686.015,95,caught-in/between,consequences,consequences,1,Employee #1 was killed,"[""killed""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,working_circumstances,working_circumstances,1,"Employee #1, a forklift operator employed by a construction company, was working at the site of a new two-story residence. He had brought the trash box over to the back of the house and was standing on the ground picking up trash","[""a forklift operator employed by a construction company"", ""new two-story residence"", ""brought the trash box over to the back of the house"", ""standing on the ground picking up trash""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,object_involved,object_involved,1,one of the wall's cross braces,"[""one of the wall's cross braces""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,object_involved,object_involved,2,trash box,"[""trash box""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,working_condition_factors,working_condition_factors,1,"gust of wind snapped the cross braces holding up a 21-foot wide by 22-foot high top heavy back framed wall, causing the wall to collapse","[""gust of wind"", ""snapped the cross braces""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,working_condition_factors/weather_condition,weather_condition,1,gust of wind snapped the cross braces,"[""gust of wind"", ""snapped the cross braces""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,consequences,consequences,1,"admitted for treatment of extensive injuries. These included fractures to both shoulders, both collarbones, and all ribs, and punctures to both lungs","[""fractures to both shoulders, both collarbones, and all ribs"", ""punctures to both lungs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,consequences/affected_body_part,affected_body_part,1,shoulders,"[""shoulders""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,consequences/affected_body_part,affected_body_part,2,collarbones,"[""collarbones""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,consequences/affected_body_part,affected_body_part,3,ribs,"[""ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133129.015,96,caught-in/between,consequences/affected_body_part,affected_body_part,4,lungs,"[""lungs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132690.015,97,fall,working_circumstances,working_circumstances,1,"Employee #1, a subcontractor for a property management company, was checking on a possible hot water leak in the enclosure area of a commercial building's dumpster site. The employee positioned his 12-foot stepladder against the wall for access. He drilled a hole in the wall at least 14 feet high to locate the possible leak as indicated by the black mold on the wall","[""subcontractor for a property management company"", ""checking on a possible hot water leak"", ""enclosure area of a commercial building's dumpster site"", ""positioned his 12-foot stepladder against the wall"", ""drilled a hole in the wall at least 14 feet high""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132690.015,97,fall,object_involved,object_involved,1,ladder,"[""ladder""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132690.015,97,fall,working_condition_factors,working_condition_factors,1,greasy material or a green waste that stuck to his shoes,"[""greasy material"", ""green waste""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132690.015,97,fall,working_condition_factors/workspace_condition,workspace_condition,1,greasy material or a green waste,"[""greasy material"", ""green waste""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132690.015,97,fall,consequences,consequences,1,admitted for treatment of lung injuries and fractured ribs,"[""lung injuries"", ""fractured ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132690.015,97,fall,consequences/affected_body_part,affected_body_part,1,lung,"[""lung""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132690.015,97,fall,consequences/affected_body_part,affected_body_part,2,ribs,"[""ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135171.015,98,fall,working_circumstances,working_circumstances,1,"Employee #1 was tasked with troubleshooting an HVAC unit on the roof of a school. To access the work location, he used a 24-foot Werner extension ladder, Model D6224-2, that was set up when he arrived. As he was descending the ladder from the roof and through a roof hatch","[""troubleshooting an HVAC unit on the roof of a school"", ""24-foot Werner extension ladder"", ""descending the ladder from the roof"", ""through a roof hatch""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135171.015,98,fall,object_involved,object_involved,1,ladder,"[""ladder""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135171.015,98,fall,equipment_factors,equipment_factors,1,ladder unlatched,"[""ladder unlatched""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135171.015,98,fall,equipment_factors/work_equipment_condition,work_equipment_condition,1,ladder unlatched,"[""ladder unlatched""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135171.015,98,fall,consequences,consequences,1,right heel bone fracture,"[""right heel bone fracture""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
135171.015,98,fall,consequences/affected_body_part,affected_body_part,1,right heel,"[""right heel""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,working_circumstances,working_circumstances,1,"Employee #1 and two coworkers, employed by a company in the solar energy field, were preparing to install new solar panels on the roof of a single-story residence. Employee #1, the crew leader, was directing the work and marking studs when he stepped back onto a canvas tarp that was hung in the corner where the main house and an addition connected at 90 degrees","[""employed by a company in the solar energy field"", ""install new solar panels on the roof of a single-story residence"", ""the crew leader"", ""directing the work and marking studs"", ""stepped back onto a canvas tarp""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,object_involved,object_involved,1,tarp,"[""tarp""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,managerial_factors,managerial_factors,1,crew had not performed an initial hazard assessment,"[""had not performed an initial hazard assessment""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,managerial_factors/failure_of_hazard_management,failure_of_hazard_management,1,had not performed an initial hazard assessment,"[""had not performed an initial hazard assessment""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,behavioral_factors,behavioral_factors,1,had not used fall protection,"[""not used fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,behavioral_factors/noncompliant_behavior,noncompliant_behavior,1,had not used fall protection,"[""not used fall protection""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,consequences,consequences,1,admitted for treatment of fractures to the collarbone and ribs,"[""fractures to the collarbone and ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,consequences/affected_body_part,affected_body_part,1,collarbone,"[""collarbone""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133233.015,99,fall,consequences/affected_body_part,affected_body_part,2,ribs,"[""ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132508.015,100,struck-by,working_circumstances,working_circumstances,1,An Employee #1 and Employee #2 were performing cleanup operations in an abandoned building alongside 8 coworkers. Employee #1 and Employee #2 were in an abandoned elevator shaft pit trying to free the legs of a metal shelf that became caught on the wall of the building as it was being removed,"[""performing cleanup operations in an abandoned building"", ""abandoned elevator shaft pit"", ""free the legs of a metal shelf""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132508.015,100,struck-by,object_involved,object_involved,1,platforms,"[""platforms""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132508.015,100,struck-by,managerial_factors,managerial_factors,1,None of the employees knew the large platforms were unsecured,"[""None of the employees knew"", ""large platforms were unsecured""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132508.015,100,struck-by,managerial_factors/failure_of_hazard_management,failure_of_hazard_management,1,None of the employees knew the large platforms were unsecured,"[""None of the employees knew"", ""large platforms were unsecured""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132508.015,100,struck-by,consequences,consequences,1,crushing Employee #1 and killing him and injuring Employee #2,"[""crushing Employee #1 and killing him"", ""injuring Employee #2""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133746.015,101,fall,working_circumstances,working_circumstances,1,"Employee #1, a painter/laborer employed by a painting contractor, was working alone on a scaffold at a multifamily residential building","[""painter/laborer employed by a painting contractor"", ""working alone on a scaffold"", ""multifamily residential building""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133746.015,101,fall,object_involved,object_involved,1,scaffold,"[""scaffold""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133746.015,101,fall,equipment_factors,equipment_factors,1,"scaffold was missing a plank, which for unknown reasons had been removed and placed upright on that level of the scaffold","[""scaffold"", ""missing a plank""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133746.015,101,fall,equipment_factors/work_equipment_condition,work_equipment_condition,1,scaffold was missing a plank,"[""scaffold"", ""missing a plank""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133746.015,101,fall,consequences,consequences,1,admitted for treatment of multiple fractured ribs,"[""multiple fractured ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133746.015,101,fall,consequences/affected_body_part,affected_body_part,1,ribs,"[""ribs""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136974.015,102,caught-in/between,working_circumstances,working_circumstances,1,"Employee #1, a newly hired laborer employed by a waterproofing company, was engaged in waterproofing work at the construction site for two hotel/resort buildings. She was tasked with mixing concrete in 5-gallon buckets. The employee used a one-half-inch Dewalt Spade Handle Drill, Model DW130V, to mix the concrete","[""a newly hired laborer employed by a waterproofing company"", ""waterproofing work at the construction site"", ""mixing concrete in 5-gallon buckets"", ""one-half-inch Dewalt Spade Handle Drill""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136974.015,102,caught-in/between,object_involved,object_involved,1,chuck,"[""chuck""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136974.015,102,caught-in/between,equipment_factors,equipment_factors,1,drill was missing the side handle,"[""drill"", ""missing the side handle""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136974.015,102,caught-in/between,equipment_factors/work_equipment_condition,work_equipment_condition,1,drill was missing the side handle,"[""drill"", ""missing the side handle""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136974.015,102,caught-in/between,consequences,consequences,1,finger amputation,"[""finger amputation""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
136974.015,102,caught-in/between,consequences/affected_body_part,affected_body_part,1,finger,"[""finger""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133560.015,103,caught-in/between,working_circumstances,working_circumstances,1,"Employee #1 was using a VE460 Roll Grooving Tool to groove a piece of 10 inches by 2 feet steel pipe. With his foot still on the activation pedal, he reached his hands into the machine to check the groove","[""using a VE460 Roll Grooving Tool"", ""groove a piece of 10 inches by 2 feet steel pipe"", ""foot still on the activation pedal"", ""reached his hands into the machine""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133560.015,103,caught-in/between,object_involved,object_involved,1,machine,"[""machine""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133560.015,103,caught-in/between,behavioral_factors,behavioral_factors,1,He inadvertently pressed the foot pedal with his hands in the machine,"[""inadvertently pressed the foot pedal"", ""hands in the machine""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133560.015,103,caught-in/between,behavioral_factors/inattentive_behavior,inattentive_behavior,1,inadvertently pressed the foot pedal with his hands in the machine,"[""inadvertently pressed the foot pedal"", ""hands in the machine""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
133560.015,103,caught-in/between,consequences,consequences,1,the amputation,"[""amputation""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132604.015,104,fall,working_circumstances,working_circumstances,1,"Employee #1, employed by a construction company, was working at the site of a new four-story multifamily residential building. He was installing an electrical light fixture above the door on an unguarded balcony","[""employed by a construction company"", ""new four-story multifamily residential building"", ""installing an electrical light fixture"", ""above the door on an unguarded balcony""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
132604.015,104,fall,object_involved,object_involved,1,balcony,"[""balcony""]",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,source_published_annotation,source_published_annotation_unreviewed
